"OPMS";"UF";"Município";"Nome da Unidade";"Email";"Telefone";"Endereço";"Nível";"Região";"data atualização"
;"PE";"Sertânia";"SecretariaEspecial da Mulher";"secmulhersertania@gmail.com ";"(87) 3841.0707 - Coordenadoria  da Mulher (87) 9633.5375 / 9176.2245 (Márcia)  (83) 96770123 (Teresa Raquel) ";"Rua Doutor Ulisses Lins de Albuquerque, nº 10 Bairro: Centro. Sertania/PE - CEP: 56.600-000.";"Municipal";"Nordeste";
;"PE";"Sirinhaém";"Coordenadoria  da Mulher";;"(81)3577.2253(Prefeitura)";"Rua Sebastião chaves, 432. Centro. Sirinhaém. CEP: 55.580-000";"Municipal";"Nordeste";
;"PE";"Solidão";"Coordenadoria  da Mulher ";"coord.da.mulhersolidao@gmail.com";"(87) 3830.1140/1115 - Prefeitura  (87) 8855.4757 - Celular da Gestora (87) 8817.9075 – Jacinete – Sec. Assistência Social";"Av João Vieira de Melo, s/nº, Riacho Verde, Solidão. CEP: 56795.000";"Municipal";"Nordeste";
;"PE";"Surubim";"Coordenadoria  de Políticas para a Mulher ";;"(81) 9 9914-1252 / 3634-3246";"Rua João Batista, s/n - Centro. Surubim/PE CEP: 55.750-000";"Municipal";"Nordeste";
;"PE";"Tabira";"Coordenadoria  da Mulher ";"coordamulhertabira@hotmail.com ";"(87) 3847.1163 R.220 - Prefeitura  (87) 9952.3636 - Celular da Gestora";"Rua Albertina Xavier, nº 239. Centro. CEP: 56.780-000.";"Municipal";"Nordeste";
;"PE";"Tacaimbó";"Coordenadoria  da Mulher ";;"(81) 9798.3228/9203.7393- Celular da Gestora ";"Avenida Sebastião Clemente. s\nº Centro.Tacaimbó. CEP: 55.140-000";"Municipal";"Nordeste";
;"PE";"Tacaratu";"Coordenadoria  de Políticas para a Mulher ";;"(87) 9 9944-8174";"Rua Pedro Toscano, 349, Centro Tacaratu/PE  CEP: 56480-000";"Municipal";"Nordeste";
;"PE";"Tamandaré";"Coordenadoria  da Mulher";;"(81) 3676-1900 / 8796-9108";"Rua do Futuro, s/n. Centro - Tramandaré/PE - CEP: 55.578-000";"Municipal";"Nordeste";
;"PE";"Taquaritinga do Norte";"Coordenadoria  da Mulher ";"Coordenadoria mulhertaqdonorte@gmail.com";"(81) 3733.1334 - Secretaria de Ação Social - (81) 9727.8354 - Celular da Gestora";"Rua Raul de Souza Amaral, nº 37. Taquatiringa do Norte/PE. CEP: 55.790-000";"Municipal";"Nordeste";
;"PE";"Timbaúba";"Coordenadoria  da Mulher";"politicasocial@timbauba.pe.gov.br ";"(81).9263.1704/9873.7338 –Celular da Gestora";"Praça Siqueira Campos,nº359 .Centro. Timbaúba/PE CEP: 55.970-000";"Municipal";"Nordeste";30/12/2014
;"PE";"Toritama";"Secretaria Executiva da Mulher";"daniele_cunha_@hotmail.com";"81-37411811 81 (81) 9937.8246 - Celular da Gestora";"Rua José Selestino no 70 Centro CEP 55125-000";"Municipal";"Nordeste";
;"PE";"Tracunhanhaem";"Secretaria Municipal da Mulher";"mulhertracunhaense@hotmail.com";"(81) 3646 1122 / (81) 9338.0342-Celular da Gestora";"Rua Sete de Setembro 295. Centro. Tracunhaém/PE - 55.805-000";"Municipal";"Nordeste";30/12/2014
;"PE";"Trindade";"Coordenadoria  Municipal da Mulher";;"(87) 3870.1566 - Secretaria de Ação Social  -(87) 9666.6454";"Rua Agamenon Magalhães, 97 - Centro - Trindade/PE - CEP: 56.525-000.";"Municipal";"Nordeste";
;"PE";"Tupanatinga";"Coordenadoria  da Mulher ";"cleide.silva2010@hotmail.com";"(87) 3856.1451 - Coordenadoria  - (87)9932897";"Rua Santos Dumont, nº 58. Centro - Tupanatinga. CEP: 56.540-000.";"Municipal";"Nordeste";
;"PE";"Tuparetama";"Coordenadoria  Municipal de Políticas para as Mulheres";;"(87) 3828.1156 - Prefeitura - (87) 9612.7511";"Rua Clotilde Leite de Lira, s/nº. Centro. CEP: 56760.000 (end alterntivo; Av central, S/N Cenro. Tuparetama/PE. CEP: 56.760.000)";"Municipal";"Nordeste";
;"PE";"Verdejante";"Coordenadoria  da Mulher ";;"(87) 3886.1122 - Prefeitura (87) 8507.6919 - Celular do Prefeito (87) 9962.6080 – Celular da Gestora";"Praça Raimundo Targino Ferreira, nº 22. Centro.  Verdejante/PE CEP: 56120-000.";"Municipal";"Nordeste";
;"PE";"Vertenes";"Coordenadoria  de Políticas para a Mulher ";;"(81) 98745-1640";"Rua Dr. Emídio Cavalcanti, nº 97, Centro. Vertentes/PE  CEP 55.770-000";"Municipal";"Nordeste";
;"PE";"Vertente do Lério";"Secretaria da Mulher ";;"(81) 3634.7156- Prefeitura (81) 8134.1492 – Celular da Gestora";"Praça Severino de Sales. Nº 40 Vertente do Lério/PE CEP: 55760-000";"Municipal";"Nordeste";
;"PE";"Vicência";"Coordenadoria  da Mulher ";"Coordenadoria mulher@yahoo.com.br ";"(81) 9790-0187 (81) 9757.1188";"Rua Vigário Rêgo, 06. Centro.   CEP: 55.850-000.";"Municipal";"Nordeste";30/12/2014
;"PE";"Vitória de Santo Antão";"Secretaria Executiva da Mulher";"sec.mulhervitoria@hotmail.com";"(81) 3523.2797 - (81) 9432.5856 - (81) 8842.8938 - (81) 8805.4379 – Assessora (Helena) ";"Rua Capitão Mateus Ricardo, 51, Livramento, Vitória de Sto Antão/PE CEP: 55.602.260";"Municipal";"Nordeste";
;"PE";"Xexéu";"Coordenadoria  da Mulher ";"cynthia.xexeu@gmail.com";"(81)9257-9330 /3681-8156 ";"Av.  Mario Melo, nº 40. Centro. Xexéu/PE. CEP: 55.555-000";"Municipal";"Nordeste";30/9/2014
174;"Pernambuco";"Todas";;;;;;;
;"PI";"ESTADUAL";"Coordenadoria Estadual de Políticas para Mulheres";;"(86) 3216-2625 / 5493  98818-9964 (GESTORA)";"Av. Joaquim Ribeiro, 3º andar, nº835, Centro Sul, Teresina/PI CEP: 64001-480";"Estadual";"Nordeste";
;"PI";"TERESINA";"Coordenadoria  Municipal de Políticas Públicas para Mulheres";"andrearadio@hotmail.com";"(86) 3233-3961/8845-4974/ 9977-2012";"Rua São Pedro, 1775, Centro - Teresina/PI. CEP: 64003200";"Capital";"Nordeste";
;"PI";"Bom Jesus";;;;;;;
;"PI";"Cocal de Telha";;;;;;;
;"PI";"Ipiranga do Piauí";"Coordenadoria de Políticas Públicas para as Mulhere";;"(89)8804-1112";"em fase de reestruturação";"Municipal";"Nordeste";
;"PI";"Oieiras";;;;;;;
;"PI";"Pedro II";"Coordenadoria  da Mulher";;"(86)3271-1995 /(86)9433-0906 (86)9956-7055";"Avenida José Lourenço Mourão, nº 970. PedroII/PI CEP: 64.255-000";"Municipal";"Nordeste";"26/01/2015 (Inf. Ligue 180)"
;"PI";"Picos";;;;;;;
8;"Piauí";"Todas";;;;;;;
;"PR";"ESTADUAL";"Assessoria de Políticas para as Mulheres";"terezinhabpramos@seds.pr.gov.br";"(41)3210-2808 / 9758-6445";"Palácio das Araucárias  Rua Jacy Loureiro de Campos, Bl B 6º Andar. - Centro Civico Curitiba/PR. CEP 80.530-915 ";"Estadual";;
;"PR";"CURITIBA";"Secretaria Municipal Extraordinária da Mulher";"risidoro@smem.curitiba.pr.gov.br sclivartti@smem.curitiba.pr.gov.br";"(41)3221-9950/ 9952 / 9154-2351 Ari- 91722351)";"Rua Barão do Rio Branco 45 9º andar. Centro Curitiba/PR. CEP: 80.410-250";"Capital";"Sul";
;"PR";"Campo Mourâo";"Secretaria Municipal de Políticas para Mulheres";"anelise_bronzel@hotmail.com";"(44) 3525-8007 ";"Rua Alberto Spilka, nº 104. Jardim San Marino. Campo Mourão/PR. CEP: 87.309-078";"Municipal";"Sul";
;"PR";"Guarapuava";"Secretaria de Políticas Públicas para as Mulheres";"evaschran@yahoo.com.br";"(42) 3622-1342 / 99404689 (Edilsa)";"Rua Pedro Alves, 207. Centro. Guarapuava/PR. CEP: 85.010-080";"Municipal";"Sul";
;"PR";"Toledo";"Secretaria de Políticas para Mulheres";"spm@toledo.pr.gov.br";"(45) 3252-5528/ (45) 9973-6862 e (45) 9942-2789";"Av. Tiradentes, 1165. 2º andar. Centro. Toledo/PR. CEP:85.900-230 ";"Municipal";"Sul";
;"PR";"Apucarana";" Secretaria da Mulher e Assuntos da Família";"decanesin@hotmail.com";"43 91338416/   43 34224479 Fax:(43) 3422-4479
";"Rua Castro Alves, nº 335.Jardim América. Apucarana/PR. CEP: 86.807340";"Municipal";"Sul";
;"PR";"Chopinzinho";"Secretaria Municipal da Mulher";"secmulherchopinzinho@hotmail.com ";" (46)3242-2455";"Rua Afonso Pena, nº 4421.  São Miguel. Chopinzinho/PR. CEP:  85.560-000 ";"Municipal";"Sul";"02/02/2015 (Inf. Ligue 180)"
;"PR";"Fazenda Rio Grande";"Diretoria de Políticas Públicas para as Mulheres";"conselhodamulherfrg@gmail.com  ";"(41)3627-8544 /36278518";"Rua Jacarandá, nº 300 Nações. Fazenda Rio Grande/PR. CEP: 83.823-901 ";"Municipal";"Sul";"09/02/2015 (Inf. Ligue 180)"
;"PR";"General Carneiro";" Secretaria de Desenvolvimento Social e da Mulher";;"42)35521230; (42) 88000001; Fax: (42) 35521230";"Rua Santos Dumont, 377 Praça Quindrade Gaiovecz. Capão Bonito. General Carneiro/PR.  CEP: 84.660-000 ";"Municipal";"Sul";
;"PR";"Londrina";"Secretaria Municipal de Políticas para as Mulheres";"mulher@londrina.pr.gov.br";"(43) 33724099 / 9996-0789";"Av. Duque de Caxias, 635. Centro. Londrina/PR. CEP: 86.015-901";"Municipal";"Sul";
;"PR";"Maringá";"Secretaria Municipal da Mulher";"mulher@maringa.pr.gov.br";"(44) 3293-8350 /  3293-8379  (44)9173-2299 ";"Avenida Papa João XXIII, 497. Zona 2.  Maringá/PR. CEP: 87.010-260 ";"Municipal";"Sul";"20/05/2015 (inf silvia muniz:)"
;"PR";"Pitanga";"Coordenadoria Especial da Mulher";;"(42) 3646-1865";"Rua Caetano Munhoz da Rocha, nº 470. Pitanga/PR. CEP: 85.200-000";"Municipal";"Sul";
;"PR";"Piraquara";"Coordenadoria Especial da Mulher";;;;;;
;"PR";"Porto Vitória";" Secretaria de Políticas para as Mulheres";;"(42)3573.1212-3573.1188 (fax)";"Rua Osvaldo Gomes da Silva,717 Centro.  Porto Vitoria/PR. CEP: 84.610-000";"Municipal";"Sul";
;"PR";"Rolândia";"Secretaria Municipal da Mulher e da Família";"mulherolandia@gmail.com";"( 43 ) 31560504 / 3156-0036/ ( 43 ) 9957-5551 / 9169-5974";"Rua Castro Alves, nº 2315. Centro. Rolândia/PR. CEP: 86.600-041";"Municipal";"Sul";
;"PR";"Santa Helena";"Departamento da Mulher";;"(45) 3268 8291/ (45) 9138 6878 (gestora)";"Rua Paraguai, 1401 Centro Santa Helena /PR CEP: 85892-000";"Municipal";"Sul";
;"PR";"Tioledo";;;;;;;
;"PR";"Umuarama";"Divisão da Mulher ";"cram.umuarama@hotmail.com";"(44) 3906-1101";"Rua Pingüim, Esquina com a Rua Anhumaí, s/nº.Umuarama/PR - CEP: 87.503-1400";"Municipal";"Sul";
18;"Paraná";"Todas";;;;;;;
;"RJ";"ESTADUAL";"SubSecretaria Estadual de Políticas para as Mulheres";"marasantos1@yahoo.com.br / spmulhersrj@yahoo.com.br secretariacedim@gmail.com";"(21)2332 8245 , 2332 7175 e 2334 9508. (21) 985961067 gestora";"Praça Cristiano Ottoni, s/n, Sala 708, Prédio Dom Pedro II, Central do Brasil, Rio de Janeiro/RJ, CEP: 20.221-250";"Estadual";"Sudeste";
;"RJ";"RIO DE JANEIRO";"Secretaria Especial de Políticas para Mulheres ";"spmrio.rio@gmail.com";"21)2976.7455/8909.1008/8554-7642/8554 7641/9418-9870/5884-7641";"Praça Pio X, 119/7° andar. Centro. Rio de Janeiro/RJ CEP: 20.040-020";"Capital";"Sudeste";
;"RJ";"Mangaratiba";"Superintendencia dos Direitos da Mulher ";"supdamulermangaratiba@hotmail.com;";"(21) 2680-7404/2789-6000/2680-8626/7564-0910/8848-5595";"Rua Robert Simões, 92 Centro. Mangaraba/RJ.  CEP: 23.860-970";"Municipal";"Sudeste";
;"RJ";"Angra dos Reis";"Coordenadoria  de Políticas Públicas para Mulheres";"producoes-mfd@ig.com.br ";"(24) 8144-9454/3365-5772/9992-7971 (marilene)";"Rua Honório Lima, nº 127. Centro. Angra dos Reis/RJ CEP 23.900-215";"Municipal";"Sudeste";
;"RJ";"Araruama";"Coordenadoria  de Políticas para Mulheres";"setidh@gmail.com";"(22) 8811-9144";"Av. Brasil nº 480, Parque Hotel. Araruama/RJ. CEP: 28.970-000";"Municipal";"Sudeste";
;"RJ";"Armação dos Búzios";"Coordenadoria  de Políticas Públicas para Mulheres";"desenvolvimentosocial@buzios.rj.gov.br";"(22) 8135-9406/78149693/ ID: 112*445 39";"Av. Travessa dos Pescadores, nº 111 Centro. Armação de Buzios/RJ CEP: 28.950-970";"Municipal";"Sudeste";
;"RJ";"Arraial do Cabo";"Departamento do Direito da Mulher";;"(22) 9715-3138/7815-9092";"Rua Duque de Caxias, 37 Praia dos Anjos, Arraial do Cabo/RJ. CEP: 28.930-000";"Municipal";"Sudeste";
;"RJ";"Barra Mansa";"Coordenadoria  dos Direitos da Mulher";"ceambmansa@gmail.com";"(24) 3328-0765 (24) 99978-6150";"Rua João Chiesse Filho Nº 302. Centro. Barra Mansa/RJ. CEP: 27.345-180";"Municipal";"Sudeste";17/7/2014
;"RJ";"Belford Roxo";"Superintendência de Políticas para as Mulheres ";"superintendenciadamulherbr@gmail.com
";"(21)2761-6700/2761-5845/2761- 6604/(21) 8723-2286 Fax:(21) 2761-5845";"Avenida Joaquim da  Costa Lima nº 2.490 Santa Amelia. Belford Roxo/RJ. CEP: 26.165-385 ";"Municipal";"Sudeste";
;"RJ";"Cabo Frio";"Secretaria Municipal de Políticas para Mulheres ";"cogemul2012@hotmail.com";"(22)  2644-6063";"Rua Getulio Vargas, nº 173. Parque Cental. Cabo Frio/RJ. CEP: 28905-280";"Municipal";"Sudeste";
;"Rj";"Cardoso Moreira";;;;;;;
;"RJ";"Duque de Caxias";"Departamento dos direitos da Mulher ";"crmulher@gmail.com";"(21) 2672-6667/2672-6650";"Av. Brigadeiro Lima e Silva, nº 1618 2º andar. 25 de Agosto. Duque de Caxias/RJ. CEP: 25.071-182";"Municipal";"Sudeste";
;"RJ";"Itatiaia";"Secretaria Municipal de Políticas Públicas para as Mulheres";"itatiaiasmppm@gmail.com ";"(24) 3352-8931/ 3352-1339 / 92989688";"Rua Antônio José Pereira, nº 303. Vila Odete. Itatiaia/RJ CEP: 27.580-000";"Municipal";"Sudeste";
;"RJ";"Macaé";"SubSecretaria Municipal de Políticas para as Mulheres";"subSecretariadamulher@macae.rj.gov.br ";"(22) 2796-1045 /2791-6620/ 2791-6620";"Rua São João n°33 Centro. Macae/RJ. CEP: 27.913-070";"Municipal";"Sudeste";
;"RJ";"Maricá";"Subescretaria de política para as mulheres";"mulher@marica.rj.gov.br; spmulheresmarica@yahoo.com.br";"(21)3731-5636/ 9700-0290";"Rua Alcebíades Alves de Matos. 229. Boa Vista.  Maricá/RJ. CEP:  24.900-710";"Municipal";"Sudeste";17/7/2014
;"RJ";"Mesquita";"Coordenadoria  Municipal de Políticas para as Mulheres";"carvalho238@hotmail.com";"(21) 26972750/ 26962491";"Rua Egídio 1459.Vila Emil. Mesquita/RJ. CEP: 26.580-020";"Municipal";"Sudeste";
;"RJ";"Natividade";"Coordenadoria  de Políticas Públicas para Mulheres";"sastenat@bol.com.br";"(22) 3841-2212/9834-1090/ Fax: (22) 3841-2212";"Rua Santo expedito n° 204. sindicato. Natividade/RJ. CEP: 28.380-000";"Municipal";"Sudeste";
;"RJ";"Nilópolis";"Superintendência dos Direitos da Mulher";"spmulheres.nilopolis@gmail.com;        www.nilopolis.rj.gov.br; https://wwwfacebook.com/semucidh.nilopolis";"(21) (21) 2691-6887 /8213.0829";"Antonio Joao Mendonça, 65, Centro. Nilópolis/RJ. CEP: 26.510-608";"Municipal";"Sudeste";
;"RJ";"Niterói";"Coordenadoria  de Políticas e Direitos das Mulheres (CODIM)";"codimniteroi@gmail.com /          ";"(21) 2719-3047 / Fax: 2620-1993/ 9979-9938";"Rua Cônsul Francisco Cruz, 49. Centro. Niteroi/RJ.CEP: 24.020-270";"Municipal";"Sudeste";
;"RJ";"Nova Iguaçú";"Coordenadoria  Especial de Políticas Públicas para as Mulheres";"Coordenadoria 2013mulher@gmail.com;";"(21) 2668-6383 / 8325-8679/2698-2562/";"Rua Terezinha Pinto, 297, 2º andar. Centro, Nova Iguaçu/RJ. CEP: 26.050-470";"Municipal";"Sudeste";
;"RJ";"Paracambi";"Coordenadoria  Especial de Políticas Públicas para as Mulheres";"cepompbi@yahoo.com.br";"(21) 2683.2247/6839-4469
";"Avenida dos Operários, nº 474. Centro. Paracambi/RJ. CEP: 26.600-000 ";"Municipal";"Sudeste";
;"RJ";"Queimados";"Coordenadoria  Especial de Políticas Públicas para as Mulheres";"semdemprocqueimados@hotmail.com; ";"(21) 3699-3461/9879.0569/7731-6603";"Rua Otilia, 1.494. Centro. Queimados/RJ. CEP:  26383-290";"Municipal";"Sudeste";
;"RJ";"Resende";"Coordenadoria  de Políticas Públicas para as Mulheres";"cmulherresende@yahoo.com.br";"(24)  3354 8836/ 8182-7227 (Coordenadoria ) (24) 3354-3822 (prefeitura)  ";"Rua Augusto Xavier de Lima, 251 Jardim Jalisco.  Resende/RJ. CEP: 27510 - 090";"Municipal";"Sudeste";
;"RJ";"São Gonçalo";"Subsecretária de Políticas para as Mulheres";"coordenadoriademulheressg@gmail.com";"(21) 3262 3702";"Rua Uricina Vargas, 36 - Mutondo. São Gonçalo/RJ. CEP: 24.452-020 (Ref: Prédio anexo à prefeitura)";"Municipal";"Sudeste";
;"RJ";"São João do Meriti";"Superintendência da Mulher ";"superintendencia.mulher.sjmeriti@gmail.com";"(21) 2651-1198/8668-1967";"Rua Defensor Público Zilmar Pinaud,  122. Vilar do Teles.  São João do Meriti/RJ CEP: 25.555-690";"Municipal";"Sudeste";
;"RJ";"Saquarema";"Secretaria da Mulher";"secmulhersaquarema@hotmail.com; secmulher@hotmail.com";"(22) 9836-0326/2653-2322";"Rua Valdemiro Diogo de Oliviera, 476, Bacaxá. Saquarema/RJ. CEP: 28.993-000";"Municipal";"Sudeste";
;"RJ";"Silva Jardim";"Secretaria Especial dos Direitos das Mulheres e Minorias";"sedimm@silvajardim.rj.gov.br";"(22) 9924-1304/8395-1774/9895-0247/2668-2181";"Rua Augusto Antonio de Amorim. 254. Caju. Silva Jardim/RJ. CEP: 28.820-000";"Municipal";"Sudeste";
;"RJ";"Tanguá";"Coordenadoria  de  Politicas para as Mulheres ";;"(21) 3749-1111/7227-9201";"Rua Demerval Garcia de Freitas, nº 112. Centro. Tanguá/RJ  CEP: 24.890-000";"Municipal";"Sudeste";
;"RJ";"Teresopolis";"Secretaria Municipal dos Direitos da Mulher";"mulher@teresopolis.rj.gov.br";"(21) 2742-1038/2643-4237 ";"Av: Lúcio Meira, 375.  Várzea. Teresópolis/RJ. CEP:  25.955-001  ";"Municipal";"Sudeste";
;"RJ";"Volta Redonada";"Secretaria Municipal de Políticas  Públicas para as Mulheres";"smppm@epdvr.com.br; Coordenadoria damulher@epdv.com.br";"(24) 3347-4331/3339-9025/9944-7759";"Rua 552, 46. Jardim Paraíba. Volta Redonda/RJ. CEP: 27.215-110";"Municipal";"Sudeste";
30;"Rio de Janeiro";"Todas";;;;;;;
;"RN";"ESTADUAL";"Coordenadoria  de  Politicas para as Mulheres";;"3232-1764 Gabinete Sejuc / (84) 9988-3094  (84) 32321764";"Rua Deodoro da Fonseca, nº 249. Petrópolis. Natal/RN. CEP: 59.064-901";"Estadual";"Nordeste";
;"RN";"NATAL";"Secretaria Municipal de Políticas Públicas para as Mulheres";"ascom.semul@gmail.com";"(84) 3232-1045/ 1036 - (84) 9 8867-1084";"Rua Antídio de Azevedo, 1895. Lagoa Nova. Natal/RN. CEP: 59056-190";"Capital";"Nordeste";
;"RN";"Areia Branca";;;;;;;
;"RN";"Caicó ";"Coordenadoria  de Defesa dos Direitos da Mulher";"anaednasantiago@gmail.com";"(84) 3421-2680 (Prefeitura) (84) 9951-6793";"Rua Felipe Guerra, nº 372. Centro. Caicó/RN. CEP: 59.300-000 (Dentro da Casa da Cidadania, antiga prefeitura)";"Municipal";"Nordeste";
;"RN";"Itaú (inf 19/03/14)";"Secretaria Municipal da Mulher e da Igualdade Racial";"pmitau@brisanet.com.br";"(84) 3371222  9918736 (fone gestora)";"Rua Clofás Nunes, 74. Centro. Itau/RN. CEP 59.855-000";"Municipal";"Nordeste";
;"RN";"Jucurutu";;;;;;;
;"RN";"Parelhas";"SubCoordenadoria  de Assistência à Mulher e ao Idoso";"semasparelhas@yahoo.com.br";"(84) 34712850 ";"Rua Severino Rodrigues de Sena. 89. Parelhas/RN. CEP: 59.360-000";"Municipal";"Nordeste";
;"RN";"Portalegre ";"Coordenadoria  Municipal de Políticas para Mulheres ";"markylyana.dsoares@hotmail.com/";"(84) 3377- 2241/3377-2196 (84) 9601-9068";"Rua Antônio de Freitas. 34. Centro. Portalegre/RN. CEP: 59.810-000";"Municipal";"Nordeste";
;"RN";"Serra do Mel";"Secretaria Municipal de Políticas para as Mulheres";"pmsm.mel@hotmail.com ";"(84) 88794956";"Rua Antônio F. de Oliveira. Vila Brasília. Serra do Mel/PE. CEP: 59663-000";"Municipal";"Nordeste";
;"RN";"Serrinha";"Coordenadoria  de  Politicas para as Mulheres";"serrinhasocial@yahoo.com.br";"(84) (84) 843284-0183 - 849972-0570 / 32840107 ";"Rua José Correia de Andrade, nº 02. Centro. Serrinha/RN. CEP: 59.258-000";"Municipal";"Nordeste";
;"RN";"Viçosa";;;;;;;
11;"Rio Grande do Norte";"Todas";;;;;;;
;"RO";"ESTADUAL";"Gerencia Estadual de Políticas para as Mulheres ";;"(69)3216-5379 / 9315-9922";"Av. Farquar, n. 2986, 2º Andar. Palácio Rio Madeira, Anexo Rio Jamari Curvo III. Pedrinha. Porto Velho/RO. CEP: 76.801-470";"Estadual";"Norte";
;"RO";"PORTO VELHO";"Coordenadoria  Municipal de Políticas Públicas para Mulheres";"coordenadoriamulheres@hotmail.com ";"(69) 3901-3000 /  3225-0993 / 9293-5420";"Rua Lourenço Antônio Pereira, nº 2360. Embratel. Porto Velho/RO. CEP: 76.803-870";"Capital";"Norte";
;"RO";"Candeiais do Jamari";"Secretaria Municipal de Assistência e Defesa dos Direitos da Mulher (SEASDEM)";;"(69) 3230-1986  (69)3230-1200 ";"Avenida Tancredo Neves, 1781. União  Candeias do Jamari/RO.  CEP: 76.860-000";"Municipal";"Norte";
3;"Rondônia";"Todas";;;;;;;
;"RR";"ESTADUAL";"Coordenadoria  de Promoção dos Direitos da Mulher";"cppm.setrabes.rr@gmail.com";"(95) 2121 2622 (95) 981001880 (95) 99154 1075 (95) 98113-9918 (Iana)";"Av Mario Homem de Melo, 2310. messejana. CEP 69304-350.";"Estadual";"Norte";"26/05/2015 (inf. Da coordenadora)"
;"RR";"BOA VISTA ";"Secretaria Municipal de Gestão Social - SEMGES";"senges@boavista.rr.gov.br   moacollini@yahoo.com.br ";"(95)  3621-3216 / 99111-2555 /98125-5275 - 98114-6191 (Cicero)";"Rua Major Manoel Corrêa, nº 548 - São Francisco CEP: 69.305-100  -  Boa Vista – RR";"Capital";"Norte";
2;"Roraima";"Todas";;;;;;;
;"RS";"ESTADUAL";"Departamento de Políticas para as Mulheres";"dpm-sjdh@sjdh.rs.gov.br";"(51) 3288-7363 7364 7361";"Av. Borges de Medeiros, 1501 - 11º andar - Porto Alegre/RS - CEP: 90.119-900";"Estadual";"Sul";23/4/2015
;"RS";"PORTO ALEGRE";"Secretaria Adjunta da Mulher";"waleska.vasconcellos@smdh.prefpoa.com.br";"(51) 9103 5472 / (51) 3289-5105/ 9263-4054 ";" Rua das Andradas 1643 salas 301 e 302.  Centro Histórico. Porto Alegre/RS CEP: 90.020-013";"Capital";"Sul";
;"RS";"Alegrete";"Coordenadoria  de  Politicas para as Mulheres";"viceprefeita.preta@gmail.com; Coordenadoriamulheralegrete@gmail.com ";"(55) 3342-4100 /84491325";"Rua Major João Cezimbra Jaks nº 200. Asssunção. Alegrete/RS. CEP: 97.543-390";"Municipal";"Sul";
;"RS";"Alvorada";"Coordenadoria  de Políticas para as Mulhers";"roseli-fanezzi@alvorada.rs.gov.br";"(51) 3411 2410 e 9414 8571";"Rua Porto Rico, 75 sala 204. Centro.  Alvorada/ RS. CEP: 94824-080";"Municipal";"Sul";
